Review
"We had a fabulous experience at the Koa Kea - terrific pool, hot tub, rooms and delicious menus at the restaurant and the pool bar. The staff were over the top considerate, friendly and accommodating."
The minute you walk into this place you relax. It has such a nice feel to the hotel and very clean and rooms are to a high standard. You have amenities close buy if you fancy a stroll out for dinner. I miss this place already!
"I can't even tell you how amazing our stay was. The hotel is beautiful, the staff is amazing and incredibly friendly and the service is superb! The grounds are quiet and relaxing. An amazing place for people looking to have a quiet retreat. I would...More"
"We stayed at Koa Kea for 3 night nights to start our 11 days in Kauai, and were so glad we did! Breakfast, location, staff and overall hotel made for an amazing experience. Sheraton is to the west (very large corp hotel) and to the...More"
"I don't know where to begin with this review--everything was absolutely perfect from beginning to end. I literally had the worst flight to Kauai from California. I had a migraine, I was sick with a cold, and just feeling terrible. To make matters worse, we...More"
"My husband and I travel a lot (both for business and pleasure). The experience we had at this hotel is one of the best we've had anywhere. The staff is fantastic and friendly, the accommodations are great, the food is excellent (lunch is very good),...More"
"The hotel is in a beautiful location and it's small enough not to feel like a big resort, but big enough to offer all services (restaurant, activities, beach etc.). Great service in general and very friendly staff. Finally, I should mention that the staff went...More"
We split our Kauai vacation into a few days on the North shore and the second half in Poi Pu. We wanted a beach front property and selected Koa Kea based on reviews. We were so pleased with this property. We prefer boutique hotels to...More
Our stay at Koa Kea was amazing! We booked for 2 nights and ended needing to stay an extra day and a half for a medical issue. The staff bent over backwards to help us out and make us as comfortable as possible. We loved...More
"If you are a couple, young, old, or somewhere in between ... looking for a quiet, low key get away ... in a beautiful location ... on a very nice property ... with great food ... an outstanding, but not overbearing staff providing excellent service...More"
"This is a really great place. Smaller than many which gave it a more personal feel. Nothing overly fancy but very comfortable. Great restaurant and pool-side bar. The real key here though was the staff - they are truly fantastic. As others have noted, the...More"
"Our time in Kauai was mostly spent off the hotel grounds hiking and exploring the island. The time that we spent on the grounds was lovely. Helpful staff, good service. The lobby is beautiful and the rooms were very nice. The lawn in front of...More"
"Koa Kea Hotel and Resort was a very good respite for our six night stay in Kauai. It had a great location on Poipu Beach, with smoother fine sand than in other parts of the beach. The Red Salt Restaurant within the complex not only...More"
I honestly can not say enough wonderful things about this resort. My husband and I chose it to celebrate our tenth wedding anniversary. The staff was exceptionally hospitable and gave helpful recommendations during our six night stay. The rooms are beautiful and well maintained. We...More
"That is a big opening, but we truly loved Ko'a Kea. What we liked most - it is a small boutique hotel in a blizzard of huge resorts. It lived up to our expectations, and are truly happy to recommend this property. The location is...More"
"We came to this hotel on the basis of the recommendations of Trip Advisor. I agree with all the positive reviews. Clean, luxurious, and oceanside. One of the better beaches in Poipu. The restaurant is unbelievably good and it is a good idea to buy...More"
"My husband and I spent 5 nights at this resort on our honeymoon and loved it. We stayed in a total of 4 different resorts on 3 islands during our honeymoon, and this was hands-down our favourite! We tend to prefer more of the boutique-hotel...More"
we recently spent 3 nights at Koa Kea as the first stage of our 10 night trip to hawaii. we loved the resort - rooms spacious and comfortable. Staff incredibly friendly and helpful. Poolside food very tasty. Onsite laundry facilities a bonus. Its hard to...More
"We stayed in ""sunny Poipu"" for 4 not so sunny days. As a result our time at the hotel was limited as we rented a car and chased the sun. That said, there were some high points: - We had a partial ocean view that...More"
"Beautiful, perfectly maintained property. Pleasantly quiet (not for families with kids). Exceptionally friendly and helpful staff. Red Salt restaurant has excellent food and service. Convenient to all attractions on south side of island. We would go back again and again."
Just finished our third stay in three years. The big difference here is that it is overwhelmingly adult. It's not set up for kids and you rarely see them. And the adults here are quiet... older baby-boomers and younger honeymooners... no loud partying. We are...More
"Great boutique hotel with a quaint and personalized atmosphere as opposed to the larger chain hotels in the area, that when packed with tourists can feel more like disneyland for adults. Tastefully re-done lobby and nicely updated bathrooms with a spacious shower and rain shower...More"
"The Koa Kea bills itself as a boutique hotel, and I would give it ""boutique"" credits for it's extremely professional and courteous staff, generally upscale amenities, and small but classy and well-appointed lobby. The hotel itself is a reformed U-shaped, two-floor 1970's style relic, with...More"
"The Koa Kea hotel has a wonderful location and offers a great view over the Pacific. That is on the positive side. On the negative side is everything else in our visit there; our room was equipped with chipped, worn furniture, had a dirty floor...More"
"We spent 5 nights of our honeymoon at Koa Kea and our experience far exceeded our expectations. The service was second to none - the front desk, the concierge, the valets, the bartenders and waiters, everyone went out of their way to accommodate us and...More"
"I gave this resort my very highest recommendation last year. However, the experience this year was no where near as good. The concierge staff, bell staff, and valet staff is as good as one can find at any 5-Star resort. The wait-staff is good, but...More"
Koa Kea is an excellent place to stay. All of the great recommendations you read about are true. I highly recommend Koa Kea. We stayed in an oceanfront room and it was well worth the extra money!! It is so close to the ocean!!! We...More
"We stayed here based on Trip Advisor reviews. What a great decision - thank you to all the Trip Advisor users! One thing I typically do when staying somewhere for the first time (our first trip to Kauai) is check out other hotels, in person,...More"
"I cannot say enough about the wonderful staff and great all round service from this hotel resort. A fantastic room, 3rd floor with balcony and stunning sea views, able to watch the sunset every evening. Friendly, helpful, professional staff looked after every need and we...More"
It's our second time here. First visit in Jan 2015 and this stay was Jan 2016. Love the location. The grounds are clean. Complimentary valet. Service throughout the hotel is exceptional. The rooms are spacious and clean. Nespresso machines in the room for morning coffee...More
"A smaller property with excellent service. I especially appreciated that they did not ""nickle and dime"" you for every service, but instead valet, internet, morning coffee, etc. are included in the price of the room and/or resort fee. When we missed morning coffee due to...More"
"Our room was very clean, but the decor for our room and the entire hotel was mostly dark brown and beige. Breakfast was delicious and service terrific. Our ocean view was mixed with views of the roof. Valet parking and resort fee were very expensive.More"
"I love this hotel. My friends and I came for 4 nights and had a spectacular experience. Paul Koulbanis, Melissa and Dean are just some of the incredibly attentive staff. The location is perfect and the size of the hotel even better. Food and cocktail...More"
"This is a small, high quality alternative to the mega resorts right on a protected portion of the beach that allows for swimming. (Many beaches in Kauai are dangerous for swimming.) The restaurant is truly excellent -- worth a visit even if you're not staying...More"
I preface this with we are owners at the Marriott Waiohai right next door to this hotel. We were having the extended family join us and decided that we wanted to get a few days of sanity before the insanity started. The Koa Kea was...More
"Beautiful Resort. The grounds are stunning and kept up well. It is right on the beach. A great place to watch sunsets. Free beach towels. The bathroom and shower is great. The room is just average, for the price. The room maid service was excellent....More"
"I should probably preface my review by admitting that my husband and I arrived at the Koa Kea after spending 5 nights at the (blech) Marriott Lihue. In other words, the bar had been set quite low. Regardless, we were delighted with every aspect of...More"
"What a perfect hotel experience, from check in to check out! We didn't want to leave! My husband and I compared everything else to the ""Koa Kea experience"" for the rest of our honeymoon and nothing else even came close. The staff is so friendly,...More"
"With only a little over 100 rooms, the place is easy to walk around and quiet. Very updated feel with furniture, art and carpet. Pool area is really nice as is the lawn by the sea, which is perfect for watching sunsets. Pancakes and avocado...More"
"We stayed in a suite with a ocean view and balcony. It was quiet, beautiful and oh so elegant. The property is tucked away in between larger resorts - we loved the quiet secluded feel of the place but not isolated. The bed was amazing...More"
"I am sorry to write a negative review, but I really think this place is way overestimated, and I seriously don't understand why and how it gets such great reviews. I was very skeptical when I first booked Koa Kea, as it didn't look amazing...More"
Stayed here in June 2014 but never got around to writing a review. Best hotel we have ever stayed in. Lovely boutique hotel that has 5 star service without the 5 star pretension or size. Impeccable service from the moment we stepped out of our...More
"We spend 9 nights at the Koa Kea...nine unbelievable nights!!! Yes, this is not an inexpensive resort. It is an incredible resort that will pamper you and spoil you during your visit to what is the most fantastic island in Hawaii...Kauai. Service and luxury is...More"
This was my boyfriend and I first time to Hawaii and we wanted to make sure we chose the right location in Kauai that would also be very helpful with what we should experience on the Island. This is a smaller island then the rest...More
"We stayed at the Koa Kea for part of our honeymoon and simply had the most gorgeous time. The hotel is a little slice of heaven on earth! The location is perfect, the rooms spacious and luxurious, and the staff were all incredibly helpful. We...More"
"Went for cocktails and desert at the Red Salt lounge. Had 4 cocktails and a chocolate torte--$100! The desert was delicious. Nicholas, the waiter was delightful. The presentation of the cocktails was pretty neat. The gin and tonic was served on a silver tray with...More"
Spent six nights here. Wonderful hotel with terrific staff and the best food at Red Salt that we had on Kauai. Very comfy bed and nice blackout curtains. Great location. My only minor issues were that you must do valet parking-yes it was fast and...More
"Like any high end sheraton resort, this place was very nice and well put together. You should rent a car in Kauai, so I lucked into a jeep and was able to drive all over the island and on the edge of the beaches where...More"
"We checked into this ""boutique"" hotel and immediately felt at ease and calm. From the valet guys to the front desk staff, this was an excellent introduction to a great little resort. I would not hesitate to refer or stay at this resort again. Although...More"
"I loved this hotel! Favorite place I've stayed in Hawaii. It was pricey, but worth it for the experience I wanted. I was traveling alone and just had two full days to relax and rest. The hotel was nice a quiet - I love kids...More"
This hotel was perfect for what we wanted! Smaller hotel with great customer service. There were no kids staying at the hotel during our visit. Mostly adults and honeymooners. We had room 242 which looked onto the grass area and had an ocean view. Newspaper...More
We stayed 7 nights at this resort for our honeymoon and could not have been more thrilled with our choice. The staff was extremely attentive and they take customer service to a whole new level. We did not want for anything while we were there....More
"My husband and I stayed at Koa Kea Oct. 24-31, 2015 in Room 238. Our room was beautifully appointed. The bathroom was spacious and the marble shower with dual shower heads was large enough for 2! Hotel personnel were very friendly and helpful, and on...More"
"My wife and I chose to island hop through Hawaii for our honeymoon, and after staying at a huge resort and Maui, we were treated to a much more quiet, relaxing stay at the Koa Kea. The rooms are nice, and the atmosphere is quiet...More"
"From the time we checked in till the moment we checked out entire staff was amazing! Helpful, friendly, professional. Our stay at Koa Kea was the best part of our trip. Recommend room facing ocean on ground floor have a nice patio and grass area...More"
We just returned from our honeymoon and I have nothing but amazing things to say about the Koa Kea! We had a full ocean view room which was very very nice - but we spent very little time just hanging out in the room bc...More
"Beautiful hotel. Set in great grounds right on the shoreline. Beach is accessible 2 mins walk in either direction. The garden grounds in the hotel a fab for sun bathing on with the pool or sea either side of you. Rooms were big, clean and...More"
"Lovely hotel with a great location near wonderful Poipu beach. The staff strives to make you feel welcome and almost everyone is eager to help you in any way they can. Great service overall, especially from reception staff, valet parking and spa. One of the...More"
Our stay was perfect. The hotel is quiet which is exactly what we were looking for for our Honeymoon. We wanted a property that was peaceful and in a great location and that's exactly what we got. Our stay at Koa Kea was a little...More
"If your idea of perfect is tons of screaming kids in a 400 room hotel, don't stay here. This is a luxury beachfront almost boutique hotel with 5 star accommodations and service. There is a nice lounge, great restaurant, but no rockin' night club. Employees...More"
"We began our 10 days in Hawaii with a 3-night stay at the Koa Kea. It was exactly what we needed to decompress and slow down, so we could appreciate and enjoy our surroundings. The resort is small, low key and a lovely place for...More"
A 4 out of 5 stars. Understated luxury describes Ko'a Kea. Almost the entire staff—with the exception of a few of the front desk girls who have some attitude issues—is friendly and helpful. Cindy who checked us in and showed us to our room was...More
This was my first time staying on the south end of the island. Koa Kea will bring me back to this end of the island on every Kauai journey moving forward. Fall of 2014 friends and I enjoyed an amazing dinner at red salt and...More
"Really great place to stay. Small yet it has a great restaurant, bar and pool. Easy access to local beaches and a short drive to Wiamea Canyon. The staff was fantastic, food and drinks were super. Would recommend it to those who want a bit...More"
Absolutely one of the best for service and clean modern suites. From the moment we arrived at the front door to the front reception desk we were treated like we were important and appreciated. The restaurant service matched the same level as the other experiences...More
"I reviewed this property in 2013 entitled ""Thee who is tired of Koa Kea is tired of life."" Once more, Koa Kea met and exceeded expectations for our second visit to the island. As on our previous trip, valet greeted us by name as though...More"
"We stayed at the ocean front villa. swam every morning and night. although all the snorkeling equipment is additional cost, which I think for such a hotel should be comp'd. Very lovely staff and great breakfast."
"needed a more boutique style of hotel to stay at. red salt restaurant, well, lets just say we preferred the food trucks. the only downer for us was that the pool-side hut bar closes so early, would be nice to catch a pina at 10:30pm...More"
"We had an ocean front room and took advantage of it. The beach was straight out the sliding door for 20 ft, hang a right and walk another 30-40 feet and you are there. The snorkeling was quite good though be careful around the rocks/coral....More"
All Hawaii is pricey but at $619 a night I thought our room would be large enough that I would not have to climb over the bed to get to the door when my husband happened to be sitting at the desk. We were also...More
"This was our first trip to Kauai and I would highly recommend the Koa Kea Resort for couples and adults. While it is one of the more expensive properties on the island, you definitely get what you pay for. The service was first rate and...More"
"This boutique resort is right on the ocean. It is beautifully situated with blocks of bedrooms surrounding a pleasant free form pool. From the moment you arrive, the staff works hard to attend to your needs. The valet lads are friendly and bring you to...More"
"Our family just returned from a weeks stay at Koa Kea... and once again, the hotel and it's staff delivered another great vacation!! We love this place...We call it ""Our Happy Place"".. I believe that the restaurant is at its best!! We always enjoyed the...More"
"My wife and I were planning our Kauai visit and we were up between the Grand Hyatt and the Koa Kea. I was leaning towards the Hyatt, but she persuaded me to go with Koa Kea. I'm glad we did! The feel of the resort...More"
31 years ago we spent our honeymoon on Poipu beach at the Waiohai resort that was destroyed in the '92 hurricane. We wanted to return and the Koa Kea seemed the closest to our memory. It was a wonderful decision. The Koa Kea is an...More
My wife joined me on a business trip to Oahu and we headed over to Kaui afterwards. After the hustle of crowded Waikiki we were looking for some down time and Kaui/Koa Kea were a perfect fit. The hotel is a small well kept property...More
"We stayed at the Koa Kea for 5 nights and had a wonderful, relaxing time. The views were spectacular! ..and the sunsets! We had an oceanfront room which was definitely worth the extra. The rooms are getting a little worn but unlike many hotels that...More"
We spend 2 nights at the Koa Kea in februari 2013. We got married on the beach in Poipu and spend our wedding night in this hotel. For our honeymoon we got a lovely bottle of champagne in our room waiting for us. We had...More
"My mother and I could not have experienced a more perfect vacation experience at the Koa Kea Hotel and Resort in August of this year. Every thought and convenience was attended to by the exceptionally thoughtful, personable, and polite staff - who never made us...More"
"It's a nice enough hotel as far as location, rooms & property. It has a nice private stretch of poipu beach w great snorkeling. The pool is nice enough - shallow & a good size so no need to be constantly worried if you have...More"
"My husband and I just returned from our honeymoon in Hawaii - this was the best hotel we stayed in! We arrived here on the last part of our trip and I couldn't be happier. It is a clean, boutique, newly renovated hotel with a...More"
"We have stayed in a several hotels on Kauai over the years, but this was our first time at the Koa Kea. It won't be our last! Great location near the beach, terrific pool and very very friendly staff. It also doesn't hurt that they...More"
Everything about this hotel is five star. The staff was very friendly and helpful. Our room 280 was a quiet ocean front room. With a beautiful walk-in shower. The food whether eating in the resturant or ordering room service was excellent. The valet service and...More
"Had a great stay at the Koa Kea last week. It's a relatively small hotel, and the service feels personal and friendly - the staff were great and very helpful whether helping us with scheduling activities like helicopter rides and spa treatments, or advising us...More"
The staff is exceptional. From the valets to the pool bar everyone is amazing. The rooms are well maintained and housekeeping does an excellent job. The hotel restaurant Red Salt is very good and make sure you have Sushi when Justin is working. Best Sashimi...More
"What a fabulous place: luxurious, friendly, immaculate, stunning views. We arrived in the dark from the airport and knew we were close to the ocean because we could hear it. Champagne greeted us in our room and despite the jet lag it seemed rude not...More"
"My wife and I came to the Koa Kea for my fiftieth birthday, it was a wonderful experience. We truly loved the hotel! We stayed in a deluxe ocean view room and the view was wonderful. Red Salt is great place to eat as well....More"
"My wife and I had a fantastic, 2 night (too short) stay at the Koa Kea hotel after spending time in Maui and on the north short of Kauai. We LOVED the Koa Kea and wish our plans allowed us a few more nights. The...More"
"Kauai was our last island and Koa Kea our last hotel from our honeymoon. It was outstanding! The rooms are lovely, modern, clean, comfy beds and and and... Our stay included breakfast, which was really amazing. You could choose from different things to eat... salty,...More"
"The lobby, bar and restaurant are modern and well appointed. Very friendly and accommodating staff, customer service is excellent. The pool is small but quiet, nice lawn area and lounge/poolside bar. Views are good, the hotel is U shaped and opens toward the ocean. The...More"
I am not so sure you can find a better property in Kauai. A great retreat especially for couples in a truly beautiful island. We cannot be very objective about it though as we were coming straight from Four Seasons in Big Island which was...More
"Koa Kea was quiet and luxurious with impeccable service. By the end of our stay, most of the staff knew us by name. This is the perfect place to leave the kids at home and get away from it all for awhile!"
A very romantic hotel on the ocean's edge with a serious surf beach right in front of you - light years from the hustle of Waikiki but with lots to do. The staff are amazingly attentive and the service is personal without being intrusive
"Stayed there for a week in June and loved it. Different than the big hotels (Hyatt, Marriott) but still as nice. Quieter, smaller, less kids (not quite adults only) and close to the beach. Pool and hot tub are good, great drinks at poolside cabana....More"
This is a lovely smaller property that offers great amenities and luxury service to discerning travelers. There is also a fine restaurant where the Chef is preparing excellent creative cuisine. Staff throughout the resort and at the restaurant are thoughtful and gracious. Koa Kea offers...More
"My husband and I stayed at this hotel for 2 nights in June and absolutely loved every second of it. If you are looking for a quiet, serene, couples getaway, look no further. This hotel is located in a great area in Poipu steps away...More"
Koa Kea was perfect for us! Small but had everything we needed. We enjoyed it very much as a couple but probably wouldn't be as great for a family with young kids. The pool and lounge area were small but very quiet and peaceful. The...More
"the main reason i give this hotel rating Terrible is because the price value ratio is illogical. in other words, this hotel is a complete rip off for the amount paid. this hotel is nothing more than a motel 6 on the beach, tiki torches...More"
"Although small compared to other hotels nearby (with roughly 120 rooms), it is big in accommodation and customer service. We stayed for 7 nights 5/29-6/5 and had one of the best experiences staying here. As mentioned in various publications (U.S. News & World Report, Travel...More"
"Wonderful hotel. They think of everything you need while on vacation and have it ready for you. Parking is valet only but the valet guys are very helpful and prompt. They even give you directions to where you are going. The hotel is small, only...More"
"Nicest and fanciest hotel I have ever been to! My husband and I stayed here for 5 nights during our honeymoon. We checked in early because of our flight but the room wasn't ready. No biggie, we ate lunch at the pool bar (nothing to...More"
"Arrival at Koa Kea, our check-in was professional and friendly. Room did not face the pool nor did we have a beach view, but it was comfortable and luxurious. This resort is smaller than nearby hotels which added to our experience - no long elevator...More"
Very nice hotel in a beautiful area. Stayed here for 4 nights as a birthday treat/romantic getaway. The hotel is small enough to offer a more personal service than the larger resorts. The check in process is personalised and takes place at a desk. Without...More
"From the moment you arrive on Kaua'i's sunny south coast, you are made to feel very special at this quite exquisite resort. It is not a large impersonal space, but rather quite intimate. The rooms fringe a sizeable freeform pool with comfy loungers and luxurious,...More"
"We spent an enjoyable week at this fantastic hotel. I've stayed at the St. Regis, Grand Hyatt and the Marriott's Kauai Lagoons. All 3 of those property are big wonderful properties, but Koa Kea is special. This is a boutique hotel, in the best location,...More"
"superb resort, relatively small relative to surrounding resorts good price point excellent staff beautiful location breakfast inclusive option worthwhile consider for special occasions but as well for relaxing vaca"
Was in Kauai on business and booked the Koa Kea very last minute (same day) when our existing booking unexpectedly fell through. Really glad as the Koa Kea was simply perfect in every way. I travel extensively for work and seldom see the attention to...More
"Everything about the Koa Kea Hotel is top notch! Valet parkers, check in staff, the restaurant.... loved it! The restaurant, Red Salt, deserves special mention for its outstanding menu and fresh fish. Gourmet, creative preparations and presentation. The hotel is built in a U-shape --...More"
"We stayed at Koa Kea for 5 nights and absolutely loved it. The property is beautiful, right on the beach and all of the rooms have a view of the pool and/or ocean. The staff was incredibly helpful and friendly. The hotel is fairly small...More"
"Stayed here for 10 nights in April and we loved every second of it. The setting was beautiful and as we were lucky enough to stay at an ocean front had excellent views to the ocean. The staff were extremely friendly and helpful, from the...More"
"I booked the hotel via Costco out of a list of dozens because of the location and the view. But once we got there, I was blown away by how consistently high the service was. Every hotel employee I came across was happy, helpful, and...More"
"The Koa Kea resort in Poipu, Kauai, is wonderful. My husband, my two grown sons and their partners all spent 10 days there over the Christmas/New Year's holiday at the end of 2014. It's a small luxury hotel, and although we started out feeling suprised...More"
"We had a very pleasant experience at the hotel but thought that the $600/night was excessive. Yje location is excellent. Rooms are quite small for that price and extra resort fees on top are ""nickel and diming"" in my opinion. Further, if one wanted a...More"
The Koa Kea was without a doubt the perfect hotel for our honeymoon! We stayed 8 nights and enjoyed every second! The property is amazing and every employee we encountered was exceedingly friendly and full of aloha spirit. We stayed in a third floor deluxe...More
A relief to find a human sized hotel in a world of over scaled resorts. Tucked away but well worth looking for. Quiet and situated on a good protected stretch of beach. Exceptional staff . Helpful and friendly.
I just don't get how this resort gets such good reviews. We arrived from Maui yesterday and had booked a Partial Ocean View Balcony King Room. After checking in at reception the receptionist and her trainee walked us to our room on the 2nd floor...More
"Loved our stay here! My boyfriend and I stayed for 3 nights and enjoyed the well-appointed garden view room, which, in a big hotel might be a nice name for a room facing a parking lot, but here looked onto the tasteful garden/pool area, and...More"
LOVED this place ..from my buddy at the bar to the house keeping staff . I'm going back ! Loved that there were no kids around . Great beds - staff - Red Salt resto is the best food on the island ! One of...More
"We have been here at the Koa Kea Resort since Thursday (still have 6 days and counting). AMAZING! Besides the fact, the service is impeccable, the resort is pristine and the beach is amazing! The staff is unbelievable. We just adore Jaime and Erin. AMAZING!...More"
"I really loved this hotel. It is tucked away between larger resorts but feels really luxurious and comfortable. It may be true that it had to be built on the existing blueprint of the motel that had sat in this place before, but that doesn't...More"
"Wonderful quiet beach front hotel with good pool, hot tub and ocean swimming. Service excellent and friendly. Associated Red Salt restaurant outstanding as was breakfast. Close to shopping centers and numerous restaurants. Beach chairs and umbrellas are available as are ocean equipment and surf board...More"
I had really been looking forward to our stay at Koa Kea and had read a lot of positive reviews about it - and I guess maybe that raised my expectations a bit too high. We stayed there for 6 nights and had an ocean...More
We just returned from spending 7 days at the Koa Kea Hotel.We were celebrating our 30th Anniversary.The original room we were assigned to was a oceanfront room on the first floor.It was right in front of the ocean access to their beach.We ended up switching...More
This was our second stay and was just as wonderful as the first. We even asked for our same room and they granted our wish! We felt like we were coming home. Some of the staff remembered us from a year earlier. As we are...More
"This is a great place to make your home base! The staff is so friendly and helpful. The setting is intimate and understated luxury... After staying at a mega resort on another island, we were thrilled to be pampered at Koa Kea. We can't wait...More"
"We stayed in February of 2015 to celebrate our honeymoon. We stayed at 5 hotels during our stay in Hawaii, and this resort was the best (better than Turtle Bay on Oahu by far). For those looking for a romantic little get-away in a luxurious...More"
"It was our 25th wedding anniversary and the hotel had champagne and a large flower arrangement waiting on us in our large ocean front room. The bathroom was huge and beautiful. From the welcoming valet staff to the personal attention from the front desk staff,...More"
"Not enough words can describe the lovely time my wife and I had on our 10 day stay for our honeymoon. Neither of us had ever been to Hawaii let alone Kauai, and from the minute we arrived at 10PM the valet was already calling...More"
"We booked this property after extensive research for our babymoon. We wanted to stay somewhere that was quiet and intimate and this fit the bill. The location in Poipu was wonderful and easy to get to many restaurants, shops, etc. The property, itself, was tasteful...More"
Absolutely beautiful!! I love this hotel and the staff!! Very friendly relaxing place to stay!!! I would recommend this hotel for couples or business. The food is excellent especially the sushi! Jim and Justin will amaze you with their sushi and drinks!! Couldn't of asked...More
OMG ! What a fantastic hotel! Stay four nights in an ocean front room. What a spectacular view! We could see whales from our Lanai. But most impressive was the service we received. Every employee met us with a smile and were extremely polite. The...More
We've stayed here 3 times in the last 2 years. We have been pleased to see that many of the extremely friendly and accommodating staff were still there on our visit last week. The island is breathtaking and the property is so quiet and relaxing....More
"The great staff at Koa Kea provided perhaps the best service I've received at a hotel. Everyone was friendly and helpful, there was never a line at the front desk, and everyone was willing to go above and beyond. Tracy at the front desk went...More"
"Decades ago we stayed at the Poipu Beach Hotel on the same site. it was a low rise, family-style low key resort, destroyed by a hurricane. The Koa Kea is different- luxurious, but retains much of the same size (intimate) and friendly feel. The staff...More"
"From the moment try open the door to your car till the time we left we felt ""special."" This hotel adds the personnel service that I have NEVER experienced before. The bellman go out of their way to help you with directions and local favorites....More"
"The Ko'a Kea is a terrific hotel with extremely friendly and helpful staff. It's relatively small compared to the Grand Hyatt, Marriott and Sheraton next door which is a big bonus because the service is a lot more personal. There were smiles all around from...More"
"The Koa Kea went above and beyond in just about every way possible. The staff was simply amazing. From the front desk and valet to the maintenance worker and bartenders, everyone was extremely hospitable and very service oriented. I'll highlight a couple of examples: Jennifer...More"
"Felt lucky to have chosen this gem of a hotel for our 4 days on Kauai. After the hustle and bustle of Waikiki, it was like another world. Our room had an ocean view and though it was a little on the dark side we...More"
"All it took was one dinner at the ""Grandiose"" Hyatt to confirm that Koa Kea was the best choice for us. No valets with ear wires, no cavernous public spaces, no sea of chaises. At Koa Kea we enjoyed hospitality and lovely facilities on a...More"
We were upgraded to a beach side first floor room which had a terrific view of the ocean and it was wonderful listening to the surf at night. Sitting having a MaiTai from the pool bar (best we had in Hawaii - three islands) and...More
We enjoyed our week at the Koa Kea. Rooms are attractive and comfortable as are the grounds. The breakfast buffet is good. Being on the beach is convenient and lovely. Service was excellent. I would suggest: add a footstool to the reading chair in the...More
"My husband and I spent 3 nights at Koa Kea. I had read all the reviews and my daughter had just spent her honeymoon there in October, so I knew what to expect. One reviewer said it is a glorified motel. i can see why...More"
"From the minute you arrive the service is exceptional and warm. The location feels private and less hectic than bigger resorts and is very relaxing. The food is pricey, but excellent. I would definitely come back and highly recommend for a romantic getaway!"
from the time you enter the property and deal with the great valet gentleman to the great front desk personnel and Sharolyn who is the most Professional and hospitable on site manager who would do anything to make your Hawaiian stay perfect...the red salt has...More
"We've recently returned from Kauai, we stayed 4 nights at Koa Kea. Quiet, very relaxing, great staff and they don't cater to families, so no 10 year olds cannonballing into the pool. The marble shower with a rain shower head was great as well as...More"
"We spent the last few days of our honeymoon at Koa Kea and we are so HAPPY we did! The Koa Kea is a small, adult oriented resort (no trouble finding pool side seating and no screaming children here). From the moment you arrive, you...More"
We spent 2 nights (before/after getting married) here and loved it. The pool and hot tub with lounge chairs and bar service were excellent. There is plenty of beach access right in front of the hotel and within a few minutes' walk. We rented snorkel...More
"We stayed at Koa Kea for my husband's 40th Birthday. It's a smaller boutique hotel in a fantastic location. It was very quiet and relaxing when we were there, no kids running around etc. It seemed most vacationers were couples. Red Salt was fantastic -...More"
"Out stay at the Koa Kea was everything we needed. Kauai is a magical place on its own, but the detail oriented and relaxed Koa Kea amped up the magic. Stay here for a nice pool, an amazing view, and an excellent restaurant. Should I...More"
Pros: - Nice quiet pretty hotel in close proximity to restaurants etc. Never felt over-crowded. - Lots of chaises around the pool and on the lawn facing the ocean – even in the busy Christmas week no-one was marking their chairs early in the morning...More
"Stayed 4 nights at the Koa Kea hotel. I found the resort staff and hotel services to be excellent. Its within walking distance to the Poipu shopping village and driving distance to many scenic areas. My room was the ocean front, yes, right on the...More"
"We feel so lucky that research led us to this relaxing, small scale resort. We enjoyed a week with our adult children, and appreciated the refuge from the busyness and noise of family centered resorts. Everyone was so pleasant and attentive to our comfort and...More"
"We loved sunny Poipu beach and really enjoyed the small boutique feel of Koa Kea. It's a great spot for couples and adults, whereas the much larger Grand Hyatt down the road seemed more catered for families and kids. The Koa Kea pool is very...More"
"Wouldn't stay anywhere else on this gorgeous island. Only 120 rooms, genuinely friendly and very professional staff, a lot of whom are Kauai born and bred. Best mai tais on the island! Wonderful tiki bar, great hot tub and salt water pool, fabulous green overlooking...More"
"The Kea Koa was the perfect place for my wife and I to unwind and enjoy the week. This hotel is not a big chain, it's more intimate than that, and exactly what we were looking for. Every staff member we encountered was delightful, from...More"
"The Koa Kea Hotel is wonderfully located, right on the beach. Staff are uniformly delightful, especially the valets. Food is of a high standard. Everything about our stay was enjoyable. The Koa Kea is small and provides personal service which is a contrast to the...More"
"Perfect 6 day vacation. The only thing not perfect was we had to leave and go home! We booked the ""Isle See You in Poipu"" package which made it just within our reach as far as pricing goes. It included breakfast for two and a...More"
My wife and I stay here every time we come to the Poipu Beach area. It has a romantic charm and ambience to it. The hotel has a great ocean front location and is very well maintained. The staff is very professional and friendly. Their...More
"We spent 4 nights on Kauai and stayed at the Koa Kea. This place has all the touches that make it a luxurious stay. Even though it's mandatory valet parking, they were quick and valets were awesome. Always helpful and made sure we had directions...More"
"There are many desirable attributes about this property, but ultimately the people stood out for me. Every single person, from the front desk and valets to servers, were friendly and exceedingly helpful. Being personally escorted from the front desk to our room was such a...More"
"We spent 6 days 5 nights here for our honeymoon. It was amazing! Beautiful, paradise! Rooms are brilliant, staff are super friendly and helpful, and the hotel is so boutique and quite. Perfect for honeymooners or a singles getaway! I could write pages about how...More"
"We stayed at the Koa Kea for the 1st time in late October, based on rave reviews on TA as well as friend recommendations and couldn't have been happier. We booked via telephone directly with the hotel, which is a good approach as they can...More"
